timestamp,Temp_C,C_in_gNm3,Q_Nm3h,U1_kV,U2_kV,U3_kV,U4_kV,T1_s,T2_s,T3_s,T4_s,C_out_mgNm3,P_total_kW
2024/5/1 15:09,131.8,52.04,493923,58.6,61.9,49,47.1,221,229,388,405,50,1841.6
2024/5/1 15:10,130.2,45.87,486678,61.4,61.6,52.9,45.7,209,208,417,413,50,1919.1
2024/5/1 15:11,135.3,47.19,493661,59.5,58.6,49.6,52.8,228,221,409,407,49.95,1854.8
2024/5/1 15:12,133.8,47.27,482647,62.5,62.8,47,51.8,237,238,410,411,49.74,1870.3
2024/5/1 15:13,132,50.59,483997,62,61.5,52.9,50.3,241,231,400,394,49.8,1902.3
2024/5/1 15:14,134.1,46.41,476851,61.4,55.1,50.6,50.2,218,229,418,398,50,1832.1
2024/5/1 15:15,133.5,47.35,489255,64.7,58.5,49.2,49.9,231,232,411,400,49.99,1866.6
2024/5/1 15:16,131.9,48.18,489898,63.9,60.8,50.9,50.1,222,227,408,404,50,1904.6
2024/5/1 15:17,132.2,47.13,496703,61.1,64.3,49.9,50.3,234,219,417,420,49.94,1901.8
2024/5/1 15:18,134,45.55,493571,63.3,62.9,48.5,52,223,235,385,406,49.64,1928.6
2024/5/1 15:19,130.3,47.16,484936,64.8,60.3,48.8,51.8,213,217,408,397,50,1942.9
2024/5/1 15:20,134.3,49.36,477761,63.9,61.3,47.5,50.3,239,221,397,413,50,1891.7
2024/5/1 15:21,131.4,44.11,490622,61.5,63.9,49,50.4,224,203,397,406,50,1935.6
2024/5/1 15:22,134,47.02,496017,58.5,60.5,51.8,51.6,219,217,415,403,50,1893.2
2024/5/1 15:23,131.8,44.94,493145,62.4,59.6,51.7,51.1,225,224,422,422,50,1890.5
2024/5/1 15:24,132.3,49.68,495751,63.1,63.5,49.6,49.8,214,224,421,415,49.77,1922.3
2024/5/1 15:25,131.7,42.89,485352,60.2,64,49.6,44.3,228,234,406,405,50,1840.5
2024/5/1 15:26,131,45.3,483285,61.8,60.5,47.9,51.3,221,218,402,404,49.48,1887.3
2024/5/1 15:27,131.4,47.65,481095,61.6,62.7,50.7,52.2,214,218,420,402,49.58,1937.6
2024/5/1 15:28,133.9,50.62,486514,64.5,61.7,47.2,49.4,252,217,394,389,49.69,1883.3
2024/5/1 15:29,128.3,46.55,486304,65.5,60.6,51.6,47.7,211,226,426,402,49.66,1922.6
2024/5/1 15:30,129.9,45.33,488557,64.1,64.1,50.8,51.8,228,242,401,406,49.69,1949.4
2024/5/1 15:31,130.7,51.42,485840,61.6,60.4,49.4,51.9,224,196,405,390,50,1926
2024/5/1 15:32,130.2,43.1,485776,64.1,63.3,50.8,48.2,211,217,399,392,49.48,1954.9
2024/5/1 15:33,134.1,41.23,480602,63.1,61.9,49.3,50.9,219,219,406,434,50,1921.9
2024/5/1 15:34,133.7,47.83,494320,61.6,61.4,50.3,49,207,198,395,425,49.89,1937.6
2024/5/1 15:35,132.7,45.48,487369,66,60.7,50.4,50.6,248,222,401,397,50,1921.7
2024/5/1 15:36,130.9,44.19,485332,60.3,59.8,52.3,52.7,220,219,408,397,50,1909.9
2024/5/1 15:37,133.8,48.51,480718,63,61.3,50.9,50.9,221,218,404,412,49.99,1927.2
2024/5/1 15:38,129.4,47.35,476012,63.5,60.8,52.1,48.7,247,210,376,401,49.55,1904.5
2024/5/1 15:39,135,45.34,497101,61.2,62,50.7,48.9,214,222,435,407,50,1893.9
2024/5/1 15:40,130.8,43.55,491045,62.9,59.4,49.8,53.9,239,209,425,405,49.92,1913.5
2024/5/1 15:41,131.5,48.94,473586,63.7,61.5,51,52.5,231,213,392,400,50,1961.9
2024/5/1 15:42,131.2,48.38,492652,62.3,62.6,50.7,49.1,200,221,398,388,49.77,1940
2024/5/1 15:43,130.2,46.51,493896,62.7,60.5,49.2,49.8,219,236,404,396,49.89,1870.5
2024/5/1 15:44,134.7,51.38,487481,62,63.3,47.2,49.3,229,228,414,401,49.6,1870.5
2024/5/1 15:45,133,44.09,499240,63.4,63.5,48.9,50.3,224,231,412,398,49.58,1921.4
2024/5/1 15:46,133.7,42.96,488158,61.4,59.4,48.9,51.6,224,247,393,391,49.86,1853.1
2024/5/1 15:47,130,45.05,475058,61.2,60.3,51.1,51,216,229,434,426,50,1876.8
2024/5/1 15:48,132.1,46.67,489283,61.9,59.1,49.8,51.4,215,211,401,412,50,1904
2024/5/1 15:49,132.7,47.39,488289,64.2,62.7,48.4,48.6,220,217,428,403,50,1918
2024/5/1 15:50,132.3,46.18,481472,58.3,62.1,49.7,50.2,247,213,399,414,49.85,1849.9
2024/5/1 15:51,130.1,47.67,490856,60,58.6,49.3,51.7,213,222,419,403,49.83,1858.5
2024/5/1 15:52,133.5,43.66,472894,66.4,60.5,48.1,53,218,219,411,434,50,1939.8
2024/5/1 15:53,132.1,50.41,494128,62.4,62.5,52.9,45.7,224,212,396,441,50,1908.6
2024/5/1 15:54,130.5,46.59,479147,61,62.1,49.6,50.9,206,235,413,426,50,1897.5
2024/5/1 15:55,129.1,49.6,478260,63.4,64.3,48.4,52.4,229,236,408,418,50,1921.7
2024/5/1 15:56,132.8,47.66,485197,60.3,59.5,46.7,46,208,226,417,402,49.89,1816.1
2024/5/1 15:57,135.6,47.95,489539,57.6,61.8,50.2,52.7,211,212,397,383,50,1917.6
2024/5/1 15:58,130.4,48.24,487354,62.6,59.8,51,54.4,210,225,405,422,49.61,1939.2
2024/5/1 15:59,132.2,47.93,480069,60.4,62.1,48.7,50.4,204,216,416,400,50,1902.3
2024/5/1 16:00,133.6,48.42,481929,62.1,61.5,50.3,51.1,239,239,384,406,49.72,1887.2
2024/5/1 16:01,130,50.14,476881,62.5,62.4,47.8,48.1,230,209,392,411,50,1890.3
2024/5/1 16:02,131.2,47.32,484114,62.1,61,49.5,54.1,235,232,407,413,50,1914.4
2024/5/1 16:03,130.7,48.6,494479,58.4,63.4,52.2,50.6,234,231,408,410,49.82,1878.1
2024/5/1 16:04,133.4,46.61,485812,61.9,60.4,49.5,44.9,222,234,405,397,49.97,1834.7
2024/5/1 16:05,133.9,50.43,492688,62.8,59.8,48.7,51.9,223,226,416,404,49.94,1881
2024/5/1 16:06,132.2,45.14,497422,59.1,62.3,52.7,48.2,236,220,405,402,50,1883.8
2024/5/1 16:07,130.7,51.34,481041,58.8,65.6,50.4,49,243,252,419,419,49.65,1844.4
2024/5/1 16:08,131.3,46.74,484219,59.7,58.8,49,50.6,209,213,410,402,49.94,1864.2
2024/5/1 16:09,131,43.27,503048,63.4,59.6,48.3,50.1,254,232,393,403,49.9,1831.2
2024/5/1 16:10,130.5,47.17,497199,57.9,62.4,47.7,50.7,208,224,408,407,50,1863.5
2024/5/1 16:11,131.8,45.15,472231,63.6,64.1,50.9,50.9,218,228,405,403,49.84,1960
2024/5/1 16:12,132.8,48.95,488673,62.7,62.5,51.6,52.7,225,228,398,406,50,1945.3
2024/5/1 16:13,132.7,45.22,485546,61.4,60.7,50,47.3,226,211,388,394,50,1875.2
2024/5/1 16:14,132,45.74,492119,58.9,62.7,49.6,51.1,247,208,392,393,50,1887.3
2024/5/1 16:15,132.1,42.14,479513,60.3,62.9,51.2,50.4,236,209,396,399,50,1913.2
2024/5/1 16:16,131.9,45.73,478721,63.5,60.5,47.2,49.6,229,219,419,410,49.83,1867.3
2024/5/1 16:17,130.1,40.81,479995,64.4,63.6,50.2,47.5,236,227,403,396,49.79,1919.3
2024/5/1 16:18,132.2,42.91,480793,59.9,61.8,50.1,50.8,228,216,421,410,50,1887.4
2024/5/1 16:19,131.1,48.77,491856,64.2,58.4,50.9,48.1,216,207,394,418,50,1913.1
2024/5/1 16:20,130,48.84,475849,63.3,61.7,51,46.7,230,235,398,389,49.89,1879
2024/5/1 16:21,132.6,47.94,480282,61.9,60.8,49.2,49.7,225,206,400,395,50,1902.1
2024/5/1 16:22,131.1,44.46,470916,60.5,64.5,53.8,51.2,214,230,403,390,49.92,1956.4
2024/5/1 16:23,132.4,46.76,493249,60.8,59.3,47.9,48.6,239,215,409,390,50,1837.4
2024/5/1 16:24,133.3,46.87,495325,65.6,61,49.1,46.3,223,239,414,379,50,1890.1
2024/5/1 16:25,130.6,43.99,482504,62.3,62.5,51.8,50,211,218,422,409,50,1948.8
2024/5/1 16:26,132.2,50.65,482701,64.6,66.8,48.8,52.4,212,203,380,396,50,2040.5
2024/5/1 16:27,129.3,49.08,488675,62.4,65.9,50.3,48.6,230,224,431,409,50,1914.2
2024/5/1 16:28,134.3,46.34,496809,61,61.9,49,47.3,237,214,394,418,50,1851.1
2024/5/1 16:29,130,46.96,488246,63.1,62.7,49.3,46.9,230,234,408,395,49.9,1869.8
2024/5/1 16:30,131.3,47.42,479360,66.3,63.2,47.5,48.6,230,228,418,416,50,1914.7
2024/5/1 16:31,134.1,41.8,471953,60.7,59.9,51.6,50.1,214,217,414,420,50,1889.6
2024/5/1 16:32,131.7,46.28,475947,63.8,62,51.6,49.1,225,212,420,399,49.8,1945.9
2024/5/1 16:33,130.3,45.2,485417,62.3,64.7,51.6,50.6,220,211,419,383,49.76,1973
2024/5/1 16:34,133.1,44.4,479551,59.1,62.3,49.2,50.3,222,217,412,392,50,1881.5
2024/5/1 16:35,133.1,46.21,486317,59,65.9,50.7,52.1,223,241,416,436,,1909.1
2024/5/1 16:36,131.1,51.4,480297,61.1,61.1,54.1,49.8,216,222,392,404,49.87,1929.3
2024/5/1 16:37,131.3,48.51,476218,62.7,61.8,50.7,51.3,233,236,398,419,50,1897.6
2024/5/1 16:38,131.4,45.49,475229,63.7,61.8,47.8,50.2,212,206,395,407,50,1941.8
2024/5/1 16:39,131.8,48.35,497107,58.8,59.4,48.4,50.4,209,201,378,386,49.95,1885
2024/5/1 16:40,129.3,50.42,491683,63.3,64.2,48.3,50.4,215,213,396,413,50,1944.7
2024/5/1 16:41,131.8,49.23,498377,61.8,61.3,52.7,48,235,232,394,399,49.77,1884.9
2024/5/1 16:42,134.8,47.07,488815,62,62.5,50.9,49.9,228,221,396,430,49.55,1898.4
2024/5/1 16:43,130.8,45.31,481018,63.2,60.8,46.9,48.8,203,235,415,398,49.86,1876.3
2024/5/1 16:44,131.2,48.67,495006,65.5,65.5,52.7,48.4,231,239,398,427,50,1954.2
2024/5/1 16:45,130.3,47.91,484117,62.6,64.5,51.2,50.9,224,213,417,427,49.83,1958.4
2024/5/1 16:46,133,49.17,486110,59.3,62.1,50.4,51.1,219,234,388,390,49.85,1898.7
2024/5/1 16:47,133.9,48.52,483962,61.6,59.6,53.1,48.8,221,241,399,415,50,1868.5
2024/5/1 16:48,133.9,49.56,460691,63.7,63.5,49.6,51.5,208,237,402,403,49.96,1950
2024/5/1 16:49,130.3,45.6,497066,63.8,64.2,52.8,49.2,226,205,421,421,49.97,1974
2024/5/1 16:50,132.9,50.23,488117,63.4,60.2,45.7,51.9,209,202,408,412,49.83,1923.9
2024/5/1 16:51,134.3,47.43,486789,61,61.7,48.6,54.5,220,219,410,409,50,1921.9
2024/5/1 16:52,132.9,52.13,483618,59.3,62.2,51.7,51.1,220,219,394,402,50,1906.7
2024/5/1 16:53,132.9,45.22,485380,63.2,64.2,53.5,49.9,234,235,417,414,49.2,1935.6
2024/5/1 16:54,131.4,51.28,479255,59.6,61.7,47.7,48.7,225,213,406,390,50,1853.5
2024/5/1 16:55,132.5,47.44,488927,63.4,64,49.3,50.5,233,229,386,418,50,1918.6
2024/5/1 16:56,134,45.32,473498,63.4,60.5,50.4,48.1,210,211,415,417,49.74,1910
2024/5/1 16:57,132.7,45.74,485404,61.1,59.9,48.2,49.6,223,229,411,413,50,1828.2
2024/5/1 16:58,130.3,46.15,488369,61.8,65.7,49.6,48.3,231,219,403,396,50,1931.4
2024/5/1 16:59,131.5,48.01,482247,62.4,59.4,53.3,51.8,239,229,403,396,50,1905.1
2024/5/1 17:00,134,48.26,486764,60.8,60.6,48,49.1,211,220,394,399,50,1859.8
2024/5/1 17:01,132.7,45.52,475826,59.3,63.6,49.6,50.1,214,198,421,396,49.97,1923.6
2024/5/1 17:02,132.4,46.9,475990,62,61,50.7,46.7,231,231,416,411,49.96,1850.1
2024/5/1 17:03,131.4,52.31,485570,62.2,60.9,51,49.4,244,239,394,401,50,1848.8
2024/5/1 17:04,134,51.28,489065,64.8,61.7,48.4,49.4,228,215,408,403,49.53,1928.2
2024/5/1 17:05,134.7,48.05,468597,60.5,57.8,49.8,48.3,211,234,399,402,50,1831.5
2024/5/1 17:06,134.1,47.06,487732,64.2,64.3,49.5,49.5,211,217,392,393,50,1968.7
2024/5/1 17:07,134.4,47.26,479169,59.8,62.4,50.7,45.1,226,208,426,401,50,1852.8
2024/5/1 17:08,131.7,48.5,481932,59.4,60.5,47.8,47.8,229,217,403,421,50,1818.2
2024/5/1 17:09,131.5,44.41,472717,61.5,58.7,52.7,46.8,222,222,397,417,49.94,1866.5
2024/5/1 17:10,132,46.32,476579,60.2,59.4,50.6,51.7,212,209,393,413,49.93,1903.2
2024/5/1 17:11,132.3,42.8,491080,59.4,58.9,52.3,50.1,238,241,404,425,49.93,1826.5
2024/5/1 17:12,134.4,47.97,483573,66,62.5,49,45,220,206,382,401,49.74,1930.5
2024/5/1 17:13,134,48.59,480207,61.2,62.6,47.7,52.1,231,218,406,403,50,1902.3
2024/5/1 17:14,133,45.77,482296,66.7,63.3,48.2,51,203,214,422,419,50,1985.3
2024/5/1 17:15,130.1,50.91,487100,60.1,63.6,51.5,49.9,239,241,419,407,50,1870.5
2024/5/1 17:16,129.7,43.91,486668,58.7,63.4,49.3,50.8,216,207,413,396,50,1914.6
2024/5/1 17:17,132.6,43.32,482503,64.7,65.2,46.9,49.9,241,235,436,393,49.62,1898
2024/5/1 17:18,133.6,47.54,491805,60.7,64.5,50.5,49.4,232,227,411,396,49.78,1892
2024/5/1 17:19,132.1,49.6,490783,62.4,64,49.5,50.3,208,210,397,423,49.54,1949
2024/5/1 17:20,135.1,51.19,486284,59.4,62.6,49.6,50.3,228,221,417,410,49.89,1866.9
2024/5/1 17:21,130.6,45.83,483372,62,63.6,46.7,48.5,245,223,409,411,49.66,1855.1
2024/5/1 17:22,130.4,49.68,488151,59.4,61.3,47.1,51.6,218,232,408,408,50,1854.3
2024/5/1 17:23,131.3,46.89,485364,62,61.7,49.1,48.6,245,217,411,399,49.62,1858.2
2024/5/1 17:24,131.2,46.55,491294,61.2,65.6,48.3,49.6,229,232,403,376,50,1906.2
2024/5/1 17:25,133.1,49.19,489962,62.6,61,49,51.9,241,225,430,388,49.94,1876.4
2024/5/1 17:26,131.6,48.62,474576,63.4,60.9,51.8,52.3,227,230,388,422,49.69,1924.1
2024/5/1 17:27,130,43.05,473992,62.6,61.4,48,52,223,214,417,417,49.77,1897.7
2024/5/1 17:28,133.6,50.68,477027,63,61,48.4,46.8,247,222,409,427,49.91,1826.9
2024/5/1 17:29,129.6,50.44,490403,61.9,61.2,49.1,49.8,234,226,413,411,50,1872.3
2024/5/1 17:30,130.7,45.42,469940,61.3,62.6,48.2,47.8,222,226,403,416,50,1858.8
2024/5/1 17:31,129.9,47.98,485666,63.1,62.7,49.7,48.1,230,224,426,392,49.82,1899.7
2024/5/1 17:32,132.6,48.23,485364,61.9,64,52.2,48.9,218,250,418,389,50,1917.6
2024/5/1 17:33,132.6,47.64,491722,62,66.5,49.6,49.6,226,232,398,421,49.7,1922.5
2024/5/1 17:34,135.2,45.62,483820,63,61.4,50.7,49.1,239,234,421,411,50,1876.4
2024/5/1 17:35,133.7,45.31,471588,60.1,62,45.5,44.9,223,228,411,408,49.83,1798.3
2024/5/1 17:36,134.5,46.93,474615,65,58.5,50.3,50.7,214,231,401,402,50,1913.1
2024/5/1 17:37,132.7,49.93,472790,61.7,59.6,53.1,50,213,227,387,429,50,1903.8
2024/5/1 17:38,130.9,48.35,477898,62.4,61.9,50.4,52.6,226,247,417,398,50,1896.2
2024/5/1 17:39,132.5,46.07,480695,62.1,63.1,50.4,50,215,224,399,426,50,1919.9
2024/5/1 17:40,133.2,48.92,472790,63.5,63.2,50.8,46.4,208,235,414,408,49.81,1903.9
2024/5/1 17:41,133.4,39.87,493835,62.9,63.4,53.3,47.5,211,250,425,384,49.6,1924.4
2024/5/1 17:42,131.6,49.87,471423,62.1,64.7,52.9,46.8,239,233,398,415,50,1895.4
2024/5/1 17:43,133.1,42.65,492749,65.1,65.6,48.1,49.7,223,222,424,407,50,1941
2024/5/1 17:44,130.9,46.09,491417,55.8,61.7,52.6,53.4,226,216,394,403,49.75,1888.2
2024/5/1 17:45,130.8,44.2,489078,64.7,60.6,52.9,51.2,214,219,426,409,49.71,1945.1
2024/5/1 17:46,130.7,43.76,476296,64,63.5,46.8,50.5,218,230,430,377,49.72,1908.9
2024/5/1 17:47,132.4,49.9,484541,58.5,64.1,50.3,48,218,247,419,410,49.93,1855.9
2024/5/1 17:48,130.6,45.83,471537,64.1,62.5,51.3,51.1,222,232,413,409,49.89,1935.7
2024/5/1 17:49,131.7,47.86,488999,64.3,61.9,44.6,49.6,205,221,419,430,50,1887.8
2024/5/1 17:50,133.7,46.88,481074,63.3,61.2,48.8,50.7,238,222,404,436,49.91,1887.2
2024/5/1 17:51,130.8,48.19,478346,59.1,62.1,48.8,51.2,225,223,392,405,50,1882.1
2024/5/1 17:52,131.6,47.19,471785,63.6,63.6,48.9,49.3,228,209,399,420,49.99,1925
2024/5/1 17:53,132.5,43.79,461710,64.2,60.9,52.3,50.8,236,220,435,424,49.97,1909
2024/5/1 17:54,132.7,49.49,473176,61.1,60.6,50.1,53.9,235,219,394,409,49.8,1909.6
2024/5/1 17:55,131.6,45.77,490341,63.1,63.4,51.1,52.7,218,259,420,411,50,1928.7
2024/5/1 17:56,133.6,43.11,478170,61.5,60.5,50.4,52,233,236,407,404,50,1879.2
2024/5/1 17:57,133.3,45.93,479992,64,62.5,55.2,55,232,212,404,392,49.32,2024
2024/5/1 17:58,134.1,50.75,486545,61.6,62.4,52.2,54.1,229,206,428,421,50,1963.9
2024/5/1 17:59,132.3,49.13,495700,61.1,62.2,50.2,53.3,238,210,409,396,49.72,1928
2024/5/1 18:00,131.6,46.13,491808,62.2,61,49.7,48.1,235,242,419,405,49.9,1837.5
2024/5/1 18:01,131.4,46.13,473383,59.6,65.7,48.8,47.8,234,209,437,421,49.97,1891.1
2024/5/1 18:02,132.9,46.2,465575,62,63,48.3,47.7,242,245,406,392,50,1844.1
2024/5/1 18:03,131.8,52.19,499946,63,61.2,47.8,51.9,226,228,414,405,49.54,1891.1
2024/5/1 18:04,131.6,47.95,499174,64,62.9,52.2,51.7,226,222,417,425,50,1959.3
2024/5/1 18:05,131.7,48.07,482483,62.8,65.9,48.4,51.1,235,212,404,391,50,1962.4
2024/5/1 18:06,131.4,49.58,470765,59.4,62.4,51.5,48.1,223,241,414,403,49.99,1859.9
2024/5/1 18:07,132.7,47.6,488588,65,65.3,49.2,52.2,231,232,422,393,50,1967.3
2024/5/1 18:08,130.3,46.35,479971,65.1,60,48.7,49.6,219,236,418,420,50,1878.4
2024/5/1 18:09,132.9,46.51,479884,62.5,60.6,49.6,49.8,198,222,410,432,49.81,1904.7
2024/5/1 18:10,133.4,46.82,487896,60.8,58,53.8,51.7,233,233,374,423,50,1881.2
2024/5/1 18:11,131.6,46.91,483368,61.2,66.2,56.3,49.9,207,243,391,413,49.98,1994.7
2024/5/1 18:12,135.3,48.82,471159,61.9,58.9,49.5,50.1,217,233,430,406,49.66,1866.1
2024/5/1 18:13,132.5,47.13,478000,62.8,62.6,49.3,47.4,235,213,397,418,49.8,1881.7
2024/5/1 18:14,130.1,48.83,485840,61.7,65.8,52.2,47.2,235,232,422,416,49.55,1902.3
2024/5/1 18:15,132,46.8,484585,60.6,64.2,50.6,52.3,240,235,394,393,49.91,1919
2024/5/1 18:16,132.5,47.19,482551,64.3,63,48.9,50.9,201,246,397,395,49.85,1944
2024/5/1 18:17,133.1,42,487874,62.8,64.9,51.2,48.4,229,233,417,390,50,1923.6
2024/5/1 18:18,132.1,49.29,477465,60.2,61,51.8,51,222,239,427,411,49.49,1862.8
2024/5/1 18:19,130.9,47.86,481740,62.9,63.3,49.8,50.3,237,233,416,405,49.59,1895
2024/5/1 18:20,130.8,49.49,453258,62.6,62.1,49.8,47.8,243,209,413,416,49.64,1872
2024/5/1 18:21,131.5,39.75,476617,60.9,62,53.7,50,210,236,392,423,50,1926.4
2024/5/1 18:22,131.6,52.21,486277,64.7,62.7,48.6,50.8,226,227,383,413,49.99,1926.1
2024/5/1 18:23,130.8,46.64,476994,62.6,64.7,49.2,46.9,236,250,403,407,50,1871.3
2024/5/1 18:24,131.4,49.76,476339,61.9,65.4,49.3,52,222,208,410,424,49.75,1957.4
2024/5/1 18:25,133.5,44.39,471688,62.2,61.8,53.7,50.7,247,212,408,390,49.85,1926.5
2024/5/1 18:26,134.9,48.52,487998,63.2,60.1,46.3,53.7,221,234,435,409,49.81,1867.3
2024/5/1 18:27,133.6,44.36,484310,62.2,60.7,51.9,52.8,222,244,390,406,50,1921.7
2024/5/1 18:28,134.4,45.43,486477,62.2,66.2,50.2,53.5,213,224,405,407,50,1995.3
2024/5/1 18:29,133.9,51.77,466014,64.5,65.3,53.9,48.9,228,224,429,402,50,1969.5
2024/5/1 18:30,133.7,46.51,478491,59.5,60.2,51,51.5,189,228,416,424,50,1907.5
2024/5/1 18:31,132,47.53,477485,59.8,65.7,46,50.4,223,220,395,388,49.76,1900.6
2024/5/1 18:32,132.7,49.16,477432,63.9,60.9,53.5,53.4,241,238,382,417,50,1940.5
2024/5/1 18:33,131.9,48.23,474699,67.2,63.7,49.8,53,209,220,404,397,50,2013.7
2024/5/1 18:34,132.2,47.36,476808,64.1,60.9,46.2,53.7,206,234,397,384,50,1926.3
2024/5/1 18:35,132.6,47.9,486325,66.1,66.7,49.5,49.8,239,210,403,414,50,1989.8
2024/5/1 18:36,133.6,52.99,464175,61.5,61.2,50.4,47.8,241,246,436,415,49.85,1813.6
2024/5/1 18:37,133.1,46.84,493646,61.1,60.3,48.2,48.5,210,200,397,425,49.98,1880.2
2024/5/1 18:38,132.3,47.48,483249,63.3,61.4,47.2,51.1,247,213,401,409,50,1887.2
2024/5/1 18:39,132.6,49.61,478990,64.3,67.6,50.9,47.9,231,253,420,420,50,1934.6
2024/5/1 18:40,133.2,49.74,486533,59.7,62.9,47.8,50.7,238,227,412,419,50,1842.3
2024/5/1 18:41,133.5,49.95,467613,61.9,60.3,48.2,49.9,216,218,427,411,50,1875.8
2024/5/1 18:42,130.2,48.57,473860,62.3,60.8,53,45.7,244,211,419,393,50,1877
2024/5/1 18:43,130.9,44.12,478159,61,58.9,49.6,50.8,223,221,401,417,50,1864.6
2024/5/1 18:44,134.2,51.06,490001,61.3,63.5,47.9,51.7,222,229,415,420,50,1896.7
2024/5/1 18:45,132.4,44.11,478654,64.1,59.9,48.5,52.7,232,232,410,398,49.65,1896.6
2024/5/1 18:46,131.9,47.73,482576,63.3,64.6,51.1,49.2,221,230,388,405,50,1951.8
2024/5/1 18:47,132.1,45.09,474208,64,64,51.2,48.2,208,205,435,388,49.99,1973.3
2024/5/1 18:48,132.1,46.81,482769,63.1,62.2,51.6,49.5,228,228,396,420,50,1908.8
2024/5/1 18:49,133.4,47.79,492241,60.6,64.9,51.9,47.9,222,230,408,397,50,1914.6
2024/5/1 18:50,130.9,47.77,486736,63.2,64.2,51,51.4,217,230,403,417,49.89,1958.6
2024/5/1 18:51,132.6,48.02,478069,60.5,62.7,51.5,50.5,241,226,410,419,49.78,1885.6
2024/5/1 18:52,132.9,51,484074,61.8,60.9,49.4,47.9,255,211,411,416,50,1846.7
2024/5/1 18:53,133.2,48.1,483239,60.3,63.2,48.1,49.5,215,215,416,410,50,1878.8
2024/5/1 18:54,132.9,46.35,482620,61.2,63.2,53,53.4,228,241,403,421,50,1932.9
2024/5/1 18:55,133.3,49.37,487411,62.6,63.4,52.1,50.2,221,217,422,408,49.67,1941.7
2024/5/1 18:56,131.7,49.93,487300,61.5,62.6,49.8,48.9,254,217,401,422,50,1859.2
2024/5/1 18:57,131.2,43.89,477395,60.6,63.1,49,49.3,232,223,403,404,49.58,1883
2024/5/1 18:58,136.3,48.45,483496,64.7,63,54.9,50.7,237,211,388,424,49.91,1986.1
2024/5/1 18:59,132.1,48.71,475244,62.2,65.1,48.5,54,240,234,412,412,49.68,1926.7
2024/5/1 19:00,132.3,46.21,470872,61.4,59.9,50.8,48.2,228,211,427,409,49.94,1870.8
2024/5/1 19:01,133.6,50.39,476049,60.3,60.4,49,53.2,224,239,406,409,49.52,1858.8
2024/5/1 19:02,135,46.58,477543,58.7,62.6,49.5,49.7,244,210,430,424,50,1841.4
2024/5/1 19:03,131.8,47.26,464808,62,60.9,48.8,52.9,235,223,396,404,49.87,1899.7
2024/5/1 19:04,131.1,46.52,484931,59.7,62.9,46,48,216,230,393,412,,1842.4
2024/5/1 19:05,130.7,46.99,455858,63.9,60.2,51.1,53.4,217,236,426,397,50,1927.4
2024/5/1 19:06,135,44.2,499662,62.5,60.5,51.7,53.9,222,223,407,404,49.84,1939.7
2024/5/1 19:07,131,43.34,489906,65.6,66.6,49,54.1,240,218,398,416,49.68,2007.8
2024/5/1 19:08,132.6,50.93,475751,62.9,62,55.6,50.3,244,243,412,402,50,1920.8
2024/5/1 19:09,131.1,44.82,477861,61,60.1,50.9,50.4,252,228,413,421,49.93,1836.2
2024/5/1 19:10,130.4,44.46,480157,58.7,62.2,50.7,48.9,218,224,421,427,49.3,1869.2
2024/5/1 19:11,132.2,41.55,472967,64.1,64.5,51.1,48.4,228,204,405,402,49.88,1963.4
2024/5/1 19:12,131.2,45.34,479168,59.9,64.9,49.2,52.2,221,229,393,403,50,1921.1
2024/5/1 19:13,131.6,43.62,476422,61.6,59.5,48.4,50.4,224,226,406,420,49.88,1851.2
2024/5/1 19:14,135.6,51.04,476767,65.8,60.9,48.8,51.3,237,210,409,413,50,1928.2
2024/5/1 19:15,133.3,49.45,478920,63.7,62.9,49.3,51.2,226,217,423,392,50,1941.5
2024/5/1 19:16,134,45.21,466907,63.3,62.4,51.5,47.8,242,227,391,399,50,1895.6
2024/5/1 19:17,133.9,52.56,477678,64.4,59.3,49.6,47.9,220,232,405,411,50,1866.8
2024/5/1 19:18,132.5,49.38,478616,64.3,59.6,51.6,51.9,235,214,413,433,50,1923.9
2024/5/1 19:19,132,46.11,478286,65.6,60.3,47.8,51.2,221,214,428,421,50,1920.9
2024/5/1 19:20,133,40.67,475474,61.3,58.9,49.1,50.1,204,228,401,440,49.79,1864.8
2024/5/1 19:21,132.9,52.64,486250,61.7,61.6,48.9,51.2,214,216,400,410,49.48,1914.2
2024/5/1 19:22,131.8,43.44,474264,60.6,64.9,42.7,53.3,228,224,417,381,50,1878.1
2024/5/1 19:23,132.8,42.8,478858,62.4,61.2,49.5,52.2,249,248,382,439,50,1854.1
2024/5/1 19:24,131.6,49.47,487364,62.2,64.7,48.3,50.9,221,226,403,398,49.4,1933.1
2024/5/1 19:25,132.4,53.01,476297,59,62.6,51.3,51.3,224,239,417,392,50,1887.8
2024/5/1 19:26,132.1,50.37,478594,61.2,62.1,51.8,53.3,232,212,414,420,49.75,1930.3
2024/5/1 19:27,130.7,48.31,476053,65.4,59.2,47.6,49.6,219,217,412,427,50,1885.7
2024/5/1 19:28,129.1,48.39,486668,63,64.8,49.9,50.8,221,217,390,425,50,1955.1
2024/5/1 19:29,131.2,49.03,474653,63.9,62.7,47.8,50.3,227,213,394,415,50,1922
2024/5/1 19:30,135.4,48.79,486928,62.3,59.3,51,49.1,221,205,426,387,50,1900.3
2024/5/1 19:31,132.2,47.6,475778,58.7,63.3,49,50,205,229,408,414,49.84,1893.2
